title,reviews
보라카이 신혼여행요!!!,"제스트항공 직항타고 다녀왔습니당,

아침부터 부랴부랴갔지만 ㅠㅠ 사람들 줄이 쮸욱!!!! 헉 , 신행인데 따로 앉아 갔어요 ㅠㅠ

늦어서 면세점도 제대로 못둘러보고 ㅡㅡ; 보딩 수속 15분전 마감이라는데 우리 딱 15분전에 도착했더니

제스트항공 여직원이 좀더 늦었으면 못탔을꺼라고 ㅡㅡ 헐,

미리사둔 면세물건들 한봇다리 들고 걍 타고 칼리보로 고고,,,

뭐,, 면세점 못들렸어도 기분 좋게 신혼여행 즐겁게 도착한 칼리보,,,,,

이게 왠,,,,

절대!!!! 면세점에서 산 봇다리 고대로 들고 칼리보 공항으로 들어갔다가는 다 물게된다는 ㅡㅡ

계산법도 희한하고 다른 물건은 쳐다도 안보고 우리 면세점 봉다리를 보더니 영수증 달라고 ㅠㅠ

분명 적혀있는건 1인당 1000불인데 왜 ㅡㅡ 우리 둘인데 안대냐고 해떠니,, 짧은영어라 더이상 커뮤니케이션이 되질 않고 ㅠㅠ

어찌댔던,,, 내놓으라고 한 돈이 3불밖에 안대니 그냥 주고 나왔음다 ㅠㅠ

팁...줬다 생각하고 다시 즐겁게,,,, !!!!! (사실 ㅋ 저희 담날 온 신혼부부는 구찌가방 고대로 가지고 들어오다가 300불도 넘게 세금내라고 했데요,,)

절대!!! 보라카이에는 면세점서 산물건 표딱지 고대로 들고 타지 마시고,,, ㅎㅎ

현지 한국인가이드 데이지와,
현지인가이드 에드워드(에디) 를 만나서 보라카이로 고고!!!

도착하기까지 시간은 많이 걸려도, 보라카이는 정말 다시가고 싶은 나라예요,!

신혼여행으로도 딱!!! 이구요 ㅎㅎ

옵션 몇개 추가해서 노닌까 더더 알차고 즐겁게 보낼 수 있었던 보라카이 여행!!!

신경써주신 김현경 담당님 감사드리구요**

노랑풍선으로 울 언니 친구 다 갔다왔는데 다들 추천해줘서 다녀왔는데 대 만족 입니당 ㅎㅎㅎ

숙소 : 리젠시 라군
3박5일 제스트항공 직항 (사실,,, 항공은 비행기가 넘 냄새나서 ㅠㅠ비추)
거의다 포함사항에 있었는데
옵션으로 버그카 1시간 추가하고 파라셀링 추가하고 비싼마사지하나 추가했네요 ㅎㅎ

친구들이랑도 다시가고싶어요!!! 보라카이 쵝오!!!"
보라카이 아샤2 짱! 편안한 여행이었어요," 신혼여행 리조트를 좋은 가격에 가서 패키지라 선택관광등 불쾌한 경험이 있을까 해서 걱정많았는데
같이 간 분들도 너무 잼있고 좋으시고 가이드인 필립 아저씨도 잘해주셔서
너무 좋은 여행이 되었어요.

다만, 여행가기전에 노랑풍선 담당자랑 통화가 무지 어렵다는거!
정말 여행은 확정된건지, 가는 건지 불안했고
그런 프로세스는 제가 여행사 이용한 중 최악이었어요.
제 갠적인 생각엔 경비절감으로 인해 담당자를 적게 배정해 업무과중으로 인하지 않았을까 싶기도 한데요..

제가 패키지 여행을 10번이상 갔는데
암튼 여행가기 전까지 예약확인, 확정, 입금확인전화 등은 최하였고
상품 가격 및 호텔 상품 구성은 최상에 속합니다.

아샤 2를 그 가격으로 가다니 노랑풍선만이 해낼 수 있는 일인 듯 해요^^
그래서 모든 걸 용서하기로 ㅋㅋ

필립!!! 아저씨 Cool~~~ 최고예요!!!"
최고의 가이드 몽님 ^^ (보라카이가든 5일),"보라카이만 세번째 갔는데
다른 여행사, 다른 가이드도 만나봤지만
역대 최고의 가이드를 만나서 3박5일이 정말 즐거웠습니다.

보통 경력이 좀 되면 느슨해지기 마련인데
매사에 신입사원처럼 열심히 하시는 에너지 넘치는 모습에
5일 내내 힘든지도 몰랐을 정도로 행복했습니다.

식사때도 늘 옆에서 하나하나 일일이 친절하게 다 챙겨 주시고
잠시도 지루하지 않게 배려해 주셨어요.

그리고 개그감이 좋아서 말만 했다하면 빵빵 터지더군요ㅋ
(나무위에 있다가 여행사 관계자에 발견되셨다고..ㅋㅋㅋ)

한번씩 휴식이 필요할 때면 보라카이를 찾는데
앞으로 몽님이 보라카이에 계시는 한 항상 몽님과 함께 하고 싶네요.

제 해외여행 역대 최고의 가이드였다고 감히 말씀드리고 싶습니다.

몽가이드님 건강히 잘 계시구요, 조만간 또 뵈요 ^_^b"
성근이와 재연이의 보라카이 신혼여행 들여다보기!!,"저희는 무조건 휴양이다 생각하고 신혼여행을 선택했어요~
풀빌라에 완전 휴양은 우리에겐 지루하기 때문에 그 지루함을 달래줄 해양스포츠가 필요했죠^^
정말 보라카이는 탁월한 선택이였던 것 같아요~

버그카를 타며 내려다본 보라카이 해변이에요^^ 야자수 뒤로 보이는 바다 정말 이쁘죠??









































 



















낮에는 여러 해양스포츠를 즐기며 배위에서 고기낚시도 하구요^^

맛난 해산물을 실컷 먹을 수 있어요.. 저녁때는 해변에 예쁜 모래조각들은 뽀너스~^^

지나가는 한마리 작은 게가 인사하네요^^ ㅎㅎ

마지막날에는 마닐라 리잘공원에서 기념컷 한컷^^


4박 5일의 일정을 모두 담고싶은데 한계가 있네요~~

지금부터 저희 4박 5일 일정을 얘기해드릴께요^^


결혼식 다음날 새벽 인천공항에서 아시아나 항공으로 편하게 한국식으로 식사하며 마닐라로 출발해서

마닐라에서 경비행기로 갈아타고 까띠끌란 공항에 도착!!!

여기서 끝이 아니였지요^^ 또 배를 타고 들어가야 보라카이에 도착할 수 있었어요!!

첫날은 보라카이로 들어가느라 하루를 다 보냈어요^^

그러나 우리부부는 이러한 여정도 즐기는 터라 아주 재미있게 보라카이에 도착한 것 같아용^^

일단 저녁때는 보라카이의 디몰 구경^^

저녁에 디몰을 구경하고 해변가로 숙소까지 걸어다녀가다보면 재미있는 것들을 많이 볼 수 있어요^^


둘째날,

호핑투어, 스노쿨링, 제트스키, 바나나보트 등

낮에는 해양스포츠를 즐기고 난 후 즐기는 씨푸드는 아직도 눈 앞에 선해요^^

피곤함이 쌓인 몸은 마사지로 풀어주시구용^^

셋째날은,

 5M깊이의 해저에서 물고기들을 정말 코앞에서 볼 수 있었어용^^

다른 어떤 커플은 수중카메라를 준비해와서 아주 이쁜 영상도 찍어가드라구용^^

완전 부러웠다는~~ ㅎㅎㅎ

어쨌든 이날은 보라카이에서 보내는 마지막 밤이여서

리조트 앞에 있는 비치에서 와인을 기울이며 분위기도 냈답니다.

디스커버리 리조트에 묶었는데요~^^

해변과 바로 이어진 비치바가 있어서 분위기 내기에는 정말 끝내준답니다.

넷째날은,

어제 분위기를 너무 낸 탓에 늦게까지 늦잠을 자고

까띠끌란 공항앞에 있는 식당에서 된장찌개와 볶음밥을 먹고

마닐라로 출발^^

여기서는 필리핀에서 받을 수 있는 최고급 마사지인

스톤마사지를 장작 3시간 동안이나 받았답니다^^

신랑은 마사지 여행을 여기로 와야겠다며 연실 싱글벙글이였죠^^ ㅋㅋ

그리소 마닐라에서 빼놓을 수 없는 어메이징쇼를 본 후,

삼겹살에 쐬주한잔 캬~~~~!!!

덕분에 마닐라 호텔에서는 정말 잠만 자고,,,

마지막 날,

마닐라 시내관광으로 리잘공원을 돌아보며

필리핀에 대해서 여러가지 이야기를 들을 수 있었죠^^



노랑풍선 덕분에 즐거운 허니문 다녀왔습니다^^ 다른 여행사보다 정말 좋은 서비스와 착한 가격이에요^^

저희 커플은 매년 결혼기념일마다 여행다니기로 했는데 노랑풍선을 자주 이용할 것 같네요^^"
환상의 섬 보라카이..가이드 칸..고마워요 ^^,"12/30~1/3일까지 신랑과 함께 한 연말 보라카이 3박 5일 여행

처음 하는 패키지 여행이라 걱정도 되었지만..

일행 분들도 너무들 좋으시고..가이드 님들도 너무 친절하셔서 너무 즐거웠던 여행이 되었답니다. ^^



한국인 가이드 칸과..현지인 가이드..마이클과 베르나르도..

여행 일정 내내 친절하게 저희들을 챙겨주시고 불편함 없이 도와주셔서 넘 감사했어요^^



비행기 타는 걸 싫어 하는 울 신랑이..올 연말에도 보라카이에 또 가자고 할 정도니..

얼마나 즐거운 여행이었는지 짐작들 하시겠지요..^^



단...날씨가 구름이 많이 끼고 비가 자주 내려서 아쉬웠지만..

(한국에 눈이 많이 내리면 보라카이 날씨가 조금 안좋다고 하네요)

담에 날씨 좋을때 한번 더 가야겠다..하는 욕심이 생기게 하네요..




너무 아름 다운 화이트 비치와 에메랄드 빛 바다, 파란 하늘이..벌써 너무 그립습니다.




놀거리, 먹을거리, 즐길거리가 너무 많은 환상의 섬 보라카이....또 갈테니..기다려~~ ^^"
나 다시 돌아갈래!!! (보라카이),"12월 27일 부산출발 3박5일 일정으로 보라카이 고고싱한 커플입니다...

리조트는 아직 공사중이라 다소 불편했지만 총체적으로 만족하는 여행이었습니다.

날씨, 가이드(케니,쎄소) 복이 있어 즐겁게 갔다왔습니다...



보라카이 팜스리조트 입성!!

팜스리조트가 홈페이지 없어 참고하시라고 전경사진 올립니다...^^

(팜스리조트 내에는 수영장이 굉장히 작고, 휘트니센터는 없어요.)

팜스내에는 한국인 직원이 상주해 있으니 도움이 필요한 경우 찾으시면 될거에요



최근에 신축한 곳이라 깨끗해요.(하지만 아직도 공사중이라는 사실...쿨럭!!)

그리고 목조건물이라 어쩔수 없이 객실내부 이곳저곳에 개미가....ㅡㅡ;

아침 객실 청소를 해주는데 국민성이 그런지....깨끗하게 안해요...ㅋ



샤워기가 천정 고정이고, 수압이 약해 다소 불편했습니다.




보라카이 경치에요...



보라카이의 압구정이라 불리는 곳입니다....디몰...버젯마켓...

쇼핑할곳도 있지만 식당이 대부분입니다...^^

팜스에서 버젯마켓까지 셔틀차량이 밤10시까지 시간당 1회 운행하고 있으니 다니시기에는 편할꺼에요

(혹 셔틀을 못 타실 경우에는 트라이시클을 이용하세요....편도 100페소에요)




세일링보트 타러가서 찍은 석양사진입니다....



호핑투어 중 현지 가이드 쎄쏘 아저씨!!!

(인상좋고, 친절하고, 100점 만점!!)



보라카이 화이트비치...!!



화이트 비치를 걷다 보면 현지 어린이들이 모래조각을 하는걸 볼수 있을겁니다.....

사진 찍는거 공짜 아니니 참고하세요...ㅋㅋ



맛, 양 모두 만족한 일정중에 제공되는 현지식!!!

(저흰 자유시간에 보라카이 유명식당에서 먹기위해 양 조절했어요....ㅋㅋ)





보라카이에서 유명한 식당은 다 가본것 같네요....ㅋ

그중에 1등이....그리스풍 스테이크로 유명한 씨마....추천합니다.

식사시간대에 가면 2시간 대기는 기본이니, 예약을 하시거나 식사시간대는 피해가세요...^^



스테이크도 정말 맛있지만....옆에 감자...죽습니다....ㅜㅜ



2등은 아리아!!

한국에서 피자, 파스타를 즐기지 않는데 아리아에서 먹고 진정한 맛을 느끼고 왔습니다....ㅜㅜ







필리핀 오시면 꼭 먹어야 할게 있죠....

첫번째 씨푸드!!

그린랍스터...새우...가리비....게...오징어 등 엄청먹었어요...ㅋ

(디몰쪽에 가시면 씨푸드 식당이 많은데 시설, 인지도에 따라 가격 차이가 있어요...)



두번째 망고....

과일가게에서 1kg당 80페소....저흰 10개에 160페소 주고 샀는데 한국돈으로 5천원정도...ㅋ)

(디몰쪽에서는 관광객 위주라 엄청 비싸요....바가지...ㅡㅡ;)



선택관광중 라바스톤!!

입구를 들어가는 순간.....억!! 소리납니다...ㅋㅋ 시설짱...!!!

약 2시간 정도 마사지를 하는데 시간 어떻게 가는지 몰라요...강추!!!!!!!

(마사지 오일 여러가지중 선택을 하는데 저희 커플은 테닝후 진정효과가 좋은 페파민트로 결정...)





마눌님이랑 저랑 몸에 장난질 좀 했어요...타투~~~ㅋㅋ

참고로 타투를 하실려면 당일 오전이나 오후 일찍하셔야 됩니다.

헤나가 완전히 마를려면 시간이 걸리는데 마르지 않은 상태에서 침대에 누우시면.....

담날 침대 시트, 이불, 베게 다 물어줘야 되요....-0-

그리고 타투하는곳에 가면 가격표가 없는데 부르는게 가격인듯....

(마눌님이랑 저랑 합쳐 400페소 줬는데 잘 준건지....ㅡㅡㅋ)






보라카이는 아무곳에서 아무렇게 찍어도 작품사진이 나오는곳이에요...ㅋ

망설이는 분들!!! 걍 떠나세요....그럼 아실겁니다....^^



PS : 노랑풍선 덕에 좋은 사람과 좋은 여행 다녀갑니다....

수고하셔요..."
보라카이 2박 3일,"    해변도 아름답고, 바닷물도 너무 맑고 이뻤어요..단, 오토바이 매연이 너무 심하고 가는 길이 너무 힘들어

( 4시간 반 비향 + 2시간 봉고 이동 + 30여분 배로 이동)실제적인 2박 3일이나 3박 5일은 너무 짧고 아까웠어

요...보라카이 생각하시는 분들은 짧은 일정의 패키지 상품보다는 휴가 받을 수있는 한도내에서 길게 5일에

서 7일정도의 체류 일정으로 길게 잡으셔야 충분히 보라카이를 느끼고 쉴 수 있다는 생각이 들어요(현실적

으로 어렵겠지만요ㅜㅜ)....그리고, 이쁜 보라카이가 더 망가지기 전에 더 빨리요~~
 
   옵션 상품중에서 세일링보트는 가격대비 최고, 스쿠버다이빙도 본전이 아깝지 않았어요..단, 마시지는 다

른 동남아보다 비싼편이어서 가격대비 만족도는 많이 떨어집니다. 저희는 황제 마사지를 받았는데, 그리 시

원하지도 않았는데, 다섯군데 멍이 들고 피부트러블도 조금 있네여(마사지는 개인차가 있으니 감안하세요..

저희 신랑은 멍도 없고 피부트러블도 없네요..제게 마사지 해주신분이 강약 조절을 잘 못하신듯..ㅜㅜ)해변

오일마사지가 피부트러블도 있고 지저분하다면, 상품구성에 아에 넣지 않아야 한다고 생각합니다. 상품 판

매시에는 특별한 옵션인것처럼 상품에 끼워 넣었다가, 막상 현지에서는 비교육자가 해변에 돗자리 깔아놓고
이사람 저사람 번갈아가며 소독되지 않은 손으로 손님 돌아가며 받으니, 그래도 원한다면 그걸 받게 해주고,
제대로 된 서비스를 원하면 60-80 달러를 더 내고 마시지 업그레이드를 하라고 권하시더군요. 결국, 일인당

60달러씩 더 내고 황제 마사지 받았는데 썩 유쾌하진 않았어요.

확실히 검증된 서비스만 상품 구성에 집어 넣었으면 합니다."
보라카이 가이드 MR.빈 감사합니다.,"12월 5일 보라카이  3박 5일 여행을 다녀왔습니다 ^^

가이드님 (MR.빈)이 너무 친절하고, 재밌어서

아주 즐거운 여행 되었습니다.


선글라스를 쓰셨을땐,

다니엘 헤니를 닮아,

여행내내 므흣했습니다 ^^

쏠로이신, 여성 여행자분들 보라카이에선 MR.빈을 찾아주세요~ ㅋㅋㅋ


정말정말 감사하구요!

다음에 또 놀러갈께요 ^^"
날씨가 추워지니~ 더 가고 싶은 보라카이~,"이번 여름 휴가를 보라카이 댕겨 왔어요~
우리 여름철엔 보라카이는 우기때라 비가 자주 내려요~ 천둥에 번개도 치더라구요~
근데 비도 잠깐 천둥과 번개도 잠깐씩 치더니~어느새 날씨는 쨍쨍~
밤새 내린 비에 다음날 깨끗해진 하늘과 바다 냄새를 맡으며 관광 했어요~
가이드 ""닐"" 도 너무 잘해주고, 현지 가이드 ""준준"" 도 너무 잘해줘요~
엄마를 모시고 간 여행이었는데 너무 좋았어요~"
"보라카이, 행복했습니다.","새벽 3시30분에 일어나 인천공항으로 출발,
4시간30분정도 비행기를 타고 깔리보공항에 도착.
가이드와 미팅, 팀원들과 어색한 인사를 나누고
또 다시
1시간이 넘게 차를타고 항구로 이동. 방카를 타고 보라카이 도착. -_-)
한국에서 보라카이까지의 이동만으로도 이미 체력은 바닥.
처음 보라카이 도착했을때는
셀레임도, 아름다운 비치도, 아무것도 눈에 들어오지 않았고 그저 쉬고싶다는 생각뿐이였습니다.
그냥 그렇게 하루가 지나고
이틀째부터,
서서히 느껴지는 아름다운 보라카이의 비치와
그속에서 즐겁게 즐길 수 있는
스쿠버다이빙(수영을 못해도 숨만 잘쉬면 ok),
세일링보트(한순간 모든것들이 평화롭게 느껴지는),
호핑투어(낚시와 스노쿨링. 강추!)
황제마사지 너무 시원하고 편안해서 좋았습니다)
솔직히 필수옵션 이외에 다른 옵션은 생각이 없었어요.
한국에서도 다 할 수 있고, 특별하다는 생각이 들지 않아 선택옵션엔 관심이없어
바나나보트, 제트스키등등의 흔한 옵션은 제외했습니다
하지만,
이건 뭐니?. .돌아오는건 후회.
즐길 수 있는 모든걸 즐기지 못한 아쉬움? 그 흔하디 흔한 바나나보트까지도 아쉬움을 남기네요.
가이드 존이
보라카이에 왔다간 사람들 대부분이 다시 오고싶어한다고 한 말, 대공감합니다.
여행 마지막날은 한국에 돌아오기 싫을 정도였으니까요
여러곳을 여행해봤지만 또 다시 가고싶다는 생각을 한곳은 보라카이뿐이네요.
무엇보다 이번 여행을 더욱 행복하게 느낄 수 있게 해준 우리 팀원들,
푸근한 사장님과, 사모님.
함께 했던 시간 내내 웃음이 떠나가지 않게 해준 영임언니,
가이드 못지 않게 좋은곳, 좋은 이야기를 많이 해준  용미언니,
첫인상부터 너무 좋았던 현지가이드 노멜~
다른 가이드들과는 다르게
공항에서 마지막까지 남아 손흔들어주던 우리 가이드 존~!
.
.
.

좋은곳에서 좋은 사람들과 함께였기에 더욱 좋은 추억이 될꺼같습니다.
그때도 가이드 존과 꼭 함께하고싶네요(노멜도) ^ ^
그땐 꼭 아쉬움없이 즐기다 오렵니다.
존의 춤도 다시 꼭 봐야겠네요 ㅋㅋㅋㅋㅋ"
4박 5일의 꿈만같았던 보라카이..ㅎㅎ,여행에서의 최고의 조건들... 날씨운.. 같이다닌 좋은 친구들.. 가이드운..
보라카이 또 가고 싶어요~,"아름다운 보라카이 해변이에요~
여름 휴가때 다녀 왔는데 사람이 많긴 해도 많이 북적거리지 않고
너무 좋았던거 같아요
우기 기간이라 비가 자주 내리긴 했지만
밖에서 활동할땐 거의 내리지 않아 넘 좋았네요~"
낭만의 보라카이," 
처음으로 가족여행을 보라카이로 가게 되었는데 패키지라 솔직히 걱정을 했답니다.
자유시간이 넘 없을까봐서요...그런데 그런 걱정 없이 일정외에 시간을 많이 주시고
자세히 설명을 넘 잘해주신 렉스 가이드님 덕분에 편히 잘다녀왔답니다,

위 사진은 비행기 안에서 내려다본 보라카이 섬이예요. 날씨가 좋고 앉은 자리가 좋아서인지
보라카이 섬을 제대로 잘 찍었답니다.




공항에 도착후 찍은 가족사진 여유롭고 한가한 듯한 모습이 저희를 반겼답니다...
물론 더운 날씨도요..한국 돌아와 보니 우리 나라가 더 더웠지만..ㅎㅎ




공항에서의 진풍경 보라카이가 아니라면 못 볼  풍경입니다.
다들 쪼그려 앉아 출입국신고서를 작성하고 있는 모습입니다.


이렇게 배를타고...



작은 자동차를 타고...



도착한 리조트...도착하자 마자 이렇게 수영도 좀 해주시고..



룸밖 작은정원에 도마뱀도 봐주시고...보기엔 징그러워도 실제로  보면 넘 귀엽답니다.
이런곳 아니면 어디서 보겠습니까..


다음날부터 일정해주시고...
이왕이면 체험은 골고루 다해보는 것도 재미있답니다.



예쁜 열대어도 잡아주시고...

체험 다이빙도 해보고...



이렇게 예쁜 바다도 보고...



세일링 보트도 타주시고...갠적으로  넘 재미있고 낭만적있답니다.



호핑투어도 해주시고



멋진 바다를 배경으로 사진도 찍어주시고...화보 같은 사진 제가 찍었답니다.ㅎㅎ



마지막날 밤 해변을 다니며 모래성에서 사진도 찍어 주었답니다.
팁을 주긴 하지만 그래도 기념이니 50페소 넣어 주고 온가족이 한 컷 찍어도 좋을 듯 합니다.



마지막으로 노랑풍선에서 나누어준 부채로 사진 한장 찍어 주었답니다.
낮에 찍고 싶었지만 시간이 여의치 않아서...ㅎㅎ

보라카이는 정말 가보고 싶었던 곳이고 멋진 해변은 기대에 어긋나지 않았습니다.
보라에 있는 내내 챙겨주시고 도움 주셨던 렉스님과 돈돈님 항상 건강하시고 행복하세요."
보라카이 신혼여행여~~^^*,"낭군님과 함께 5박6일로 ..5월23일부터 쭈~ 욱 다녀왔어여~~
푸켓보다 보라카이가 음식도 더 한국사람 입맛에 맞고..대체적으로 맛있었어요~~
굴구 푸켓에서하는   바나나보트 제트스키. 호핑투어, 잠수복입고 다이빙하고 바닷속 체험 등등 푸켓과 거의 해양스포츠는 비슷하다고 보시면 되고..
세일링 보트라는건 보라카이에서만 했는데 무지 분위기 있고.. 다시 한번 타보고싶네요~~

또 오션클럽에서 2박 , 그랜드 비스타 풀빌라에서 2박 했는데..
오션클럽은 바닷가 바로 앞이라는게 장점이였지만.. 솔직히 그랜드 비스타가 완전 분위기 짱에요~~
보시라구 사진 몇개 올림니다~~

참참!!
보라카이 가이드 테디님~~ 편하게 대해주셔서 감사했꼬,,,
마닐라 가이드 스완씨~~ 완전 이뻐서 놀랬어요~~ 맛난 음식들로 준비해주셔서 너무 감사했어요~


노랑풍선 쵝오!!

참고하시라고 사진 몇개 올려요~
생각보다 분위기 있었던 세일링보트~~^^
   


                                                                      그랜드 비스타~~  옆에 완전 넓은 수영장인데 밤에
                                                                       신랑이랑 둘이서만 수영했다는..물이 따뜻해요~^^
즐거운 여행 되세요!!"
보라카이 신혼여행여~,"이효리와 김씨가 망고 cf찍은 푸카비치에여~ 바다색두 넘 이뻐여~ 

        
이것두 푸카비치.. 바다 색이 여러가지..            요건 그랜드 비스타 리조트..해가질때 야경..굿!


요고요고 요 밑에가 그랜드 비스타 찍은거에요~~ 신부가 반할만 하져??
리조트 내부두 엄청 넓답니다!! 굴구 개인 풀장이 따로 방에 딸려이꾸~~^^*"
다시간 보라카이....,"너무 좋아서 한달만에 다시찾은 보라카이....
여러나라를 가봤지만... 너무 좋다....
버그카도타고~~~
요기는 버그카를 타고 올라가면있는 루호산.....전망대....
꼭 가보길 권한다~~~~
전망대 올라가는길...

패러세일링~~~
보기보다 너무 재밌고 바다가 한눈에 보인다
특히 커플끼리 탄다면 너무 좋을듯
스킨 스쿠버......
진정한 바다를 느끼고 싶다면 꼭 해보시길...."
