title,reviews
세부에서의 즐거운 추억,"아~

다시 추억에 잠겨보니 행복한 기억들이 새록새록~^^

신랑과의 결혼 1주년을 기념하여 떠난 우리의 여행은

그야말로 행복이 넘실대는 추억들로 가득하였다

날씨도 Good~

일정을 함께한 팀원들도 Good~

김진수 가이드님도 Good~Good~

우리 부부 물을 너무 좋아하는 지라 수영도 열심히 하고

특히 호핑투어때 스노쿨링은 더더욱 열심~

진짜 진짜 이쁜 바다 덕에 좋은 구경 실컷~ 했다우~

지금 눈을 감아도 그 물고기들과 산호들이 여실히 보인다

그 바다 그리워 다시 떠나고픈 충동이 물씬 물씬~^^

재미있게 여행을 즐길 수 있는 방법들을 설명해주시고, 유쾌한 성격만큼

즐거운 얘기들 많이 전해주신 김진수 가이드님 너무 너무 감사드리고 또 감사드립니다"
허니문 세부 강추,"3월1일에서 5일까지 4박5일 세부 허니문을 다녀왔습니다.

첨엔 괌으로 갈 예정이였으나..결혼박람회에서 양진미계장님의 조언을 듣구..세부로 급전환 ㅋㅋ

정말 후회없는 여행이였어요~~

샹그릴라...최고의 호텔답게 모든게 완벽하게 갖춰진 보기드문 호텔이였구요...

무엇보다...가이드...일명 테리 ㅎㅎ 허니문 특징상 가이드 한명에 저희 커플만 다녔는데...전혀 불편함없이 모든지 배려해주시고...넘 재밌게...해주셔서 하나두 안 지루하구...넘넘 고마웠어요...

해외여행 몇번 가봤지만...이런 가이드는 첨이였던거 같아요...

정말 노랑풍선 여행사 이미지가 그 분으로 하여금 더더 조아진거 같아여~~

동남아로 신혼여행 하실분은 세부..함 고려해보심 좋을꺼예요...물론 여행사도 이곳에서~~

저희 결혼 1주년때도 여행가게 되면 꼭 연락드릴께요

결혼 전날까지 이것저것 신경써주시고...호텔에 과일바구니와 진주귀걸이까지...ㅎㅎ휴휴~~

고맙습니다~~~

번창하세요~~~"
아름다운 세부 ♡,"아주 솔직한 세부여행기 - 잘 참고하세요..



우선 비행편은 "" 퍼시픽 세부"" 였는데 정말.. 너무 불친절하고 기내식도 맛이없고..ㅋ

그냥 어이없어서 말이 안나왔습니다. 이런것도 싼맛에 가는 거니까..이해됐구용..

하지만 트렁크짐칸에 싫을때 귀중품은 꼭 가지고 타세요

저희일행의 트렁크가 털렸습니다. 필리핀 공항에선 다 뒤져보나 봐요...ㅠㅠ



날씨는 매우 습합니다. 낮에는 매우덥지만 저녁때 되선 얇은 겉옷 입으셔야 해요..

썬크림 필수, 모기향도 주무실때 꼭 피우세요~



두번째, 숙소... 저희 숙소는 퍼시픽세부 리조트 였습니다..

차에서 내리자마다 거기 벨보이 들이 가방을 들어주고 방까지 안내했는데

방에서 안나가는 거예요..팁을 줄때까지 안나갑니다. 정말 무서울정도로..

방욕조에 지렁이한마리가 대기하고 있었습니다. 모두 기절했죠..ㅎ

정말 숙소 바꾸고싶었지만..뭐..이틀있다보면 적응되요..ㅎ



세번째, 음식... 필리핀 현지식은 맛이없어요.입에도 안맞구요.. 현지식 먹을땐 고추장과 김을 꼭 챙겨갔어요.. 그리고 뭐 호텔식은 그럭저럭 먹을만해요.. 가이드가 데려가는 곳도

맛있구영..



네번째. 옵션.. 우리가 한 옵션은 스킨스쿠버다이빙, 파라셀링, 이였는데요..

둘다 너무 만족합니다....^^ 다이빙 하면 사진도 찍어서 씨디로 구워 주시거든요

너무너무 아름답습니다. 미니홈피에 도배를 했죠.... 다들 아름답다고 난리..

그리고 기본옵션에 호핑투어있는데요 사진올린게 호핑투어때 찍은 사진..

바다 정말 아름답습니다..^^



처음에는 비행기랑 숙소 때문에 짜증났는데

옵션하다보면 즐거운 여행이 되실꺼예요..ㅎㅎ

참, 필리핀 사람들 정말 착해요..^^ 리조트 직원들 처음엔 무서운데

친해지면 막 장난치고 지금도 보고싶네요..^^



즐거운 여행되세영~~~"
세부 -,"세부 리조트 앞에 바다예영



퍼시픽세부리조트-



바다는 아름다워요.



리조트는 별루구요....



리조트 빼고 다 좋았어영..^_________________^"
세부에서의 행복한 4박,"결혼 기념일을 맞아 뭘 할까 고민하다가 2개월전부터 계획했던 호주 여행...



일주일 남기고 갑작스레 예약자 미달로 취소된 노랑풍선의 연락



호주에서 갑작 스런 취소로 급결정하여 가게 된 필리핀 세부..



푸켓 이후에는 별로 동남아 가기가 싫었던 터에..이런저런 일로 집사람과 다투고...;;



""기념일인데 참자~!""는 심정으로 가게 된 세부여행......



도착후 가이드와의 첫 미팅........′ 헉...여자분이 키가 크다....;; ′ 순간 대략 난감....(내가 작은 관계로다가...)



아무말 없이 그냥 숙소 샹그릴라로 들어서게된순간.....밤이어서 아무것도 못보고 그냥 잤다...;



헉 아침에 눈을떠 창문을 보는순간....와~! 감탄사의 연발.......



또한 친절한 영어명 paris 가이드의 친절하고 쿨하며 고객의 입장에서 설명을 해주고 또한 너무 시원시원한 성격의 가이드..



첫날 지난후 우리 부부는 느꼈습니다. 노랑풍선 가이드 참 좋다고....ㅎㅎㅎ

(셋째날 알았습니다. 노랑풍선 소속이 아니라 그냥 현지 여행사 소속이었다는것을..계약하고 움직인다는것을...)



아무튼....세부여행기간동안 날씨도 너무 좋았고 숙소인 샹그릴라 리조트 역시 세계적인 명성 답게



편안하고 즐겁게 쉴수 있는공간이었던것 같습니다.



패리스 가이드에게 약속 했습니다. 다음 여행때 반드시 가이드 패리스 지정하겠다고....ㅎㅎㅎ



감히 추천 드립니다.



세부 여행에서의 포인트는...



뭐 나이트관광 등등이 아니라.....ㅎㅎㅎ (푸켓에서 별로 재미를 못느껴서...ㅎㅎ)



발맛사지 40달러인가?? 추천드리고요..황제마사지인가? 130달러 짜리였던거 같은데..



진짜 사랑하는 부부,연인끼리는 해보세요 여성분들이 굉장히 좋아라 합니다.(제 와이프도 좋아하더군요..참고로 전 그닥.....)



파라셀링은 80달러 커플끼리 타는것보다는 40달러짜리 혼자 타는게 더 재미 있다고 느낍니다.

(가이드는 80$ 짜리 권합니다.)



필리핀에서의 경비행기는 후회 하지 않습니다. 근데 비쌉니다...;;

아마 올라서 180달러였던걸로 기억합니다.

저흰 패리스 가이드의 소개로 하늘사랑이란곳에서 탔는데. 한국사장님이시구..



파일럿은 염소수염기른 젊은 분인데.....가이드까지 셋이 탔는데..



우리 부부는 신나서 소리 지르고 패리스 가이드는 무서워서 소리질렀습니다. 약 1시간 탑니다.

( 이건 실질적으로 강추라고 생각합니다.푸켓과 서울쪽에서의 경비행기보단..필리핀에서의........

전 경비행기를 타고자....이후 여행에서의 옵션을 추가할수 없었습니다...탄알 부족으로...ㅡㅡ;)



아 세부여행중에서 제일 기분 안좋았던거........



한국사람들때문에 인상을 찌푸리게 됩니다....

(남자들 신혼여행이라고 여자들에게 멋지게 보이겠다고 객기부리는 분들...진짜 욕나옵니다.

또 외국이라고 욕 막하시는분들.....필리분 스텝도 욕 다 알며 현지인들도 욕 다 압니다...;;)



아무튼 이번여행은 노랑풍선의 예약 담당했던분과 세부 가이드 paris 에게 감사드립니다.

진짜 추억을 마음속 깊이 새겨서 돌아 왔습니다."
세부~~,"친구부부하고 우리부부하고 4명이 떠난 여행이라서 애들한테는 마니 미안한 맘을 가지고 출발 했는데 세부에 도착해서 알프하임 풀빌라에 들어선 순간 ~~~ 애들은 잊고 행복시간 시작 됐죠~!!



김진수 가이드님 덕분에 편안하고 행복한 세부여행 될 수 있었던거 같습니다.....



언제 다시 세부를 찾을지 모르지만 가까운 날 다시 찾도록 노력할랍니다.,.,"
케빈가이드님과 하는 세부여행,"저번에 저렴한 가격에



식사와 친절한 응대. 그리고 배려등에 끌려서



이번에 또 세부를 찾았다.



특별히 케빈가이드님으로 해달라고 했더니



저 혼자 알프하임으로 했는데



저혼자를 맡으시러 또 나오셨다.



역시 믿음직한 가이드님이셨다



친절하게 역시 알프하임에 바래다 주셨다



머 일정이야 저번이랑 비슷하다 호핑투어에



자유시간. 맛사지 등등



호핑투어두 재미 있었지만 후에 먹는 시푸드 알리망오? 라는 게 도 맛있고



전복볶음이니 쭈구미 소라 등등 정말 맛있는 음식이 많이 나왔다



라이브로 들려주는 밴드는 정말 행복했다.



사진에 앉아 게시는 분이 케빈가이드 님이고 같이 호핑투어를 하다가 한장 찍은 모습이다.



전혀 쇼핑강요도 없었을 뿐더러 패키지 여행중 이렇게 좋은 가이드님을 만난건 처음이었다



그래서 세부를 두번이나 오게 되었다.



알프하임 리조트도 정말 좋았다 또 가고 싶은 세부호핑투어및 여행이다



그리운 세부여











한국음식및 사이사키 특식 그리고 발맛사지도 정말 시원했다 이게 전부 포함된 패키지이니



다른분들은 가이드때문에 고생하신 분도 있으시다던데..



정말 좋은 여행이다 강력 추천한다.



호텔은 괜찮긴 한데 돈을 더 들여 업그레이드 하는것도 괜찮다고 본다"
세부가족여행,"3월초 가족들과 세부여행을 했다

담당자 김장미씨가 너무 친절해서 출발전부터 기분좋은 여행이었다

김장미씨~ 이자리를 빌어서 넘흐넘흐 고마워요~~^.~

다른여행사보다 저렴하지만

뒤지지 않는 여행일정과 음식들..

너무 만족스러웠다

왠만하면 후기같은거 잘 안남기는데

예약때부터 기분좋게 해준 김장미씨에게 고마움을 전하기위해

노랑풍선 여행사를 이제 줄곧 애용할거같은 감사함으로

후기를 마친다 ^^"
세부 좋아요....,"리조트에 불만을 가지신 분들이 많더군요.



그런것도 나름 여행의 묘미(?)가 아닐까 싶습니다.



잠자는데 불편하지 않았고,



식사메뉴가 좀 부실하긴 했지만.... 먹을만 했고요...



리조트내에 있는 수영장에서 즐거운 시간을 보낼 수 있어 좋았습니다."
세부......,"우리 집 남자들은 한국에.....



엄마와 언니와.... 여자들만 대표로 다녀온 여행.....



기대만큼 멋진 바다를 볼 수 있었당....^^



워낙에 리조트에 대한 불만글들을 많이 보고 간터라....



난 오히려 리조트가 생각보다 괴안네라는 생각을 했는데....



리조트에서 만난 몇몇 한국분들은....



내가 가이드라도 되는 마냥.... 불만을 털어놓으시던데...^^;;



여행은.... 그 자체에 의미를 두고....



불만은 살짝 접어 여행가방에 넣어 두시는게 어떨런지요?^^;;"
다시 가고픈 세부,"샹그릴라 호텔에서



너무 좋아요"
다시 가고픈 세부 가족여행-첫째날,"1년에 만의 가족여행이라 들뜬 마음으로 ....

처음 이상품을 선택 할때에는 많은 고민을 했어요

노랑풍선으로는 처음 가보는 여행이고, 다른 여행사보다 가격면에서도 저렴해서 과연 실속있고 재미남 여행이 될수 있을까 ? 비행기는 국적기로 할것인지,, 세부퍼시픽으로 할것인지??

(작년 홍콩을 다녀 왔는데 그때의 비행기 악몽이 있어서 !!!)

저희의 결론은 하루 더 세부에서 머물을 수 있는 쪽으로 선택을 했지요

국적기 보다는 좋지는 않지만 그런데로 비행기편은 마음에 들었어요

비행도중 흔들림도 별로 없고 이착륙시의 움직임이나 불안한 마음도 들지 않고

4시간 정도가 소요 되는데,, 그러나 영화도 나오질 않아서 심심 했어요

개인적으로 조그만한 게임기나 DVD플레이어가 있으시면 좋을 듯 하네요

현지시간으로 새벽 약 2시경에 도착하여 공항에서 가이드를 만나고 바로 호텔로 가서 체크인을 했지요

호텔의 선택은 지금 생각 해봐도 잘 한것 같아요

아는분이 작년에 샹그릴라로 갔다 오셨는데 마음에 드신다고 하셔서 저희도 샹그릴라로 선택을 했지요

호텔에 도착하니 필리핀의 자랑인 망고주스를 주더라구요

주스를 마시며 가이드 분께서 호텔 체크인을 해주시고..

그런데 호텔에서 체크시 보증금으로 룸당 $100씩을 받더군요 물론 체크 아웃시에 돌려 주고요







세부 퍼시픽의 기내 식이에요

다른곳으로 여행시(국적기 이용)보다 기내식이 못하지만 고유의 향내가 심하지 않아서 먹을만 했어요

보통 메뉴 두가지 중에 선택을 하는데 한가지 메뉴 밖에 없는지 그냥 주더라구요

커피는 커피 믹스로 주고 (^^)

기내 서비스는 국적기만 못해요

승무원들 끼리 잡담하고 ???

처음 걱정했던 것 보다는 그래도 괞찮은 편이에요...



가이드 저스틴 이에요

여행의 끝가지 친절하게 가이드를 해 주었지요

잘생겼죠!!!"
다시 가고픈 세부 가족여행 -마지막날,"아쉬웠던 세부에서의 4박5일의 마지막날이 네요

아침식사를 하고 아쉬운 마음에 메인풀장을 다시 찿았어요

점심에 가이드와 미팅을 하고 체크아웃을 했는데 마지막 저녁식사에 먹은 음료 값이 차지가 되어서?

???

간단한 쇼핑을 했는데,,,가이드가 버스에서 태반크림을 그리 자랑하더라구요..

사지는 않았는데 와이프에게 피부미용에 좋다고 사라고 했는데도 안 사더라두요

원래 저희는 여행가면 쇼핑을 잘 안하는 편이라서 안 살것 을 알면서 말로만(^^) 생색을 냈죠

망고 퓨레(주스원액 같은것)를 팔기에 망고는 사 올수가 없어서 1통 샀구요 열대과일 말린것을 팔더 라구요 그래서 이것도 하나.. 아이들 건조한 겨울에 바디오일로 좋다는 코코넛오일 하나,깔라만신(정확한 이름 인지??? ; 상당히 씨큼한 원액인데 레몬보다 더 씨큼해서 감기초기에 좋데요) 이렇게 간단하게 쇼핑을 했어요



여행가기전에 알아본 바로 망고퓨레는 출국장에서 구입하는 것이 좋다는(가격면에서)정보를 알고 갔지라...

점심은 한식식당에서 먹고 공항으로 이동하였어요

가이드가 출국과정을 설명해주고 인사를 나누고 우리는 망고 퓨레를 사기위하여 공항내에 있는 상점에 갔는데 가격이 쇼핑센타에서 산것의 25%정도 더라구요 (원래 1박스에 $3인데 2박스에$5 에 준데요 (^^) 그래서 6박스를 샀지요... 이것으로 도착후 한국에서 선물로 돌리니 모두들 좋아 하시더라구요



아쉬운 마음을 뒤로 하고 한국으로 오는 비행기에 탑승하여 인천에 오니 저녁 9시 더라구요



아뭏튼 이번여행은 너무 좋았어요

가족끼리 휴향형으로 쉬고 오기에는 넘무 좋은 일정이고(다른 여행지와 비교 하여 비행시간이나,새벽 비행기를 많이 안 타도 된다는 점) ,가격,가이드,호텔의 시설 및 식사 ,현지의 날씨 등 너무 맘에 드는 여행 이였어요



여행동안 고생하신 저스틴 가이드님께 고마움 마음을 전하고 싶네요



다시 한번 꼭 가보고 싶네요









메인 수영장에서 재미있게 노는 딸아이...



아쉬움을 뒤로 하고 꼭 다시 한번 가고 싶은 곳"
다시 가고픈 세부 가족여행-4일째,"4일째 되는 날도 아침은 같은 곳에서 식사를 하고 오전에 별 스케줄이 없어서 오전에는 호텔 수영장에서 놀았어요

가족끼리 휴향형으로 오시는 분들은 시간도 여유 있고 볼거리도 있는 세부가 좋은 것 같아요

같이 온 가족은 4일 페키지로 오셔서 가이드가 점심식사후 공항으로 모셔드리고 저희 점심 식사를 위해 1시에 호텔 로비에서 만나기로 했지요

점심은 외부에서 현지식으로 먹었는데 메뉴는 그리 먹을것이 없는데 카레가 나와서 밥을 비벼 먹으니 먹을만 하러라구요

식사후 맛사지를 받으러 갔는데.....

맛사지 때문에 전날부터 고민을 많이 했지요

이곳가지 와서 맛사지도 안받잖이 그렇고 해서,,, 실은 저번에 발리에 갔을때 맛사지를 안받고 온것을 후화 많이 해서

호텔안의 맛사지를 받을까 가이드가 추천하는 맛사지를 받을 까 고민을 많이 했어요

전말 호텔 프론트 맛사지 안내하는 곳에서 안내를 받았는데 혹!! 하더라구요 비용도 바깥과 비슷하고 .. 그런데 맛사지를 받는 동안 아이를 봐줄 사람이 없어서.. 베이비씨터를 붙이면 된다는데 영어를 할줄 모르니 2시간 약간 넘는 동안에 아이를 혼자 두기가 뭐 해서!!!

결국은 가이드가 추천하는 곳에서 그냥 좀 저렴한것으로 선택을 했지요

맛사지 받는 동안(약 1시간 30분 정도)가이드가 아이와 놀아 준다고 해서...

맛사지는 여러 후기에 올라와 있는 스톤 맛사지를 받았어요

따뜻한 돌을 이용하여 맛사지 하는 것인데 내용은 좋았지요

나중에 안 내용이지만 현지 가격은 우리가 지불한 비용보다 저렴하다는 것!!!

호텔로 돌아와 잠시 휴식후 코리코브라는 레스토랑에서 저녁식사를 먹었는데요

이곳은 셋트메뉴 식으로 나와요 ,메뉴는 실망스러웠어요

가제반마리와 게,생선....아이의 메뉴는 한국식으로 말하면 해물몪음파스타 정도(^^)!!!

식사중간에 비가와서 먹던음식을 들고 실내로 다시 옮겨야 하는 번거러움 까지

식사후 레스토랑이 바로 바다 옆에 있어서 난간밑을 봤더니 고기들이 몰려 있더라구요 식당직원이 빵을 주면서 먹이로 사용 하라 더군요 빵조각을 던져 주니 팔뚝만한 고기들이 몰려 드는데...

그렇게 식사를 마치고 호텔 산책을 했는데 한국인 직원을 만났어요 친절하게도 직접 호텔 내부안내도 해 주더군요

산책중 호텔안의 스파시설도 둘러 보게 됐는데 너무시설이 좋더군요(저희가 받은 곳과는 비교가 안될 정도로) 직원말로는 어느곳으로 여행을 가든지 호텔내의 맛사지를 이용하레요 가격도 그리 안비싸고 시설,수준면에서 월등하게 좋다고...

산책을 하면서 여러 이야기중 내일이면 한국으로 가야 하는데 다시 이곳에 오고 싶다고 말하니 보라카이에도 샹그릴라를 짓고 있는데 완공이 되면 그곳으로 자신이 옮긴다고 나중에 기회가 되면 다시 볼수 있으면 좋겠다고 하더군요..

또 저녁에 아이들을 위한 플레이 타임에서의 매직쇼가 오늘 있다고 직접 등록까지 해주었죠

아이를 플레이 타임에 맞겨 놓고 저희 부부는 전날 저녁과 같이 메인풀 옆에서 시원한 맥주 한잔 !!!

이렇게 세부에서의 마지막 밤이 지나갔어요









저녁 식사 메뉴 인데요

셋트 메뉴라서 그런지???

그냥 아침을 먹는 레스토랑에서 식사를 하는 편이 나을듯



스톤 스파를 받은 곳...



상주 한국인 직원의 안내로 호텔을 구경 했어요

이곳은 스파 맛사지를 받는 곳이래요



플레이 타임에서 놀고 있는 딸 아이...

한국에 있는 플레이 타임보다 훨씬 시설이 좋고 안전시설도 확실하게 되어 있어요

미끄럼틀을 탈때 팔과 발이 스낀다고 긴팔과 양말을 꼮 착용 해야 한다고 해요"
다시가고픈 세부 가족여행-3일째,"아침은 전날과 같은 레스토랑에서 식사를 하고 바로 호핑투어를 하러 출발을 했어요

보통 다른 여행을 가도 옵션은 잘 하질 않는 편인데(옵션을 해서 많이 실망을 한지라!!)

필수 옵션이라서 ...

우선 배를 타고 스노쿨링을 하는 곳으로 갔지요

스쿨링전에 주의 사항을 듣고 첨벙 바다로 ...

물 속의 고기들과 산호들이 눈앞에서 펼쳐지는데... 너무 멋있었어요

나중에 들은 말인데 그날은 물속이 그리 좋질 않았데요 , 좋은 날에는 너무 멋있다고 하더라구요

스노쿨링을 하고 줄낚시를 했는데 입질은 계속 오는데 도통 낚기질 않으니...

출출할 때쯤 되니 점심이 준비되어 있는 곳으로 배가 향하고,.,,,

수상가옥 같은 곳에서 점심을 먹었는데요.

스노쿨링등으로 배가고픈 상태 여서 '시장이 반찬'이라고 메뉴는 그냥 먹을 만은 했어요

다시 호텔로 돌아와서 같이간 일행분들은 파라쎄일링을 하러 가시고 우리는 호텔에서 쉬였지요

저녁식사 시간에 들었는데 10여분을 탈려고 3시간을 기다리셨다구 하네요

저희는 수중카메라를 준비하지 못해서 면세점에서 일회용 수중카메라를 구입했는데 요즘은 디카용 방수팩이 있더라구요 미리 준비하심이 좋을듯(저희 ㄴ일회용을 다 사용하지 못하여 아직 인화를 못했어요)



저녁식사는 '부코바'에서 먹었는데 가이드가 미리 예약을 해주어서 시간에 맞추어 레스토랑으로 갔지요

부코바는 바베큐 식으로 나오는 곳인데 이곳 역시 메뉴가 다양하고 맛이 있더라구요

식사중 민속쇼를 하는데 저희 자리는 사이드 쪽이어서 잘 보지를 못했어요

그렇게 하루가 가고 저녁에 아내와 딸 아이와 함께 메인 풀장 옆에서 호텔로 들어 오는 길에 구입한 맥주와 한국에서 준비해간 마른 안주로 시원한 맥주 한잔 하구요...













호핑 투어....

스노쿨링 하는 곳으로 가던중에 와이프와 딸아이 사진 한컷





수상가옥 같은 식당에서 의 점심식사



저녁식사는 부코바에서....

딸아이가 너무 맛있다면서 꼬치 구이만 몇개를 먹던지,,,

이곳에서 나오는 음료는 1인당 한종류는 무료 인것 같아요.."
세부여행 호텔은 만족했으나 나머지는 비추합니다. (1),"필리핀 치안 및 식사에 대해 검색많이 해보고 비행 연착이나 입국대기 다 참을 만 했음.
패키지 여러군데 알아봤을때 노랑풍선 상담원분이 제일 친절하여 같은상품도 이쪽 통하면 좀 나을것같은 기대감에 예약
결론은 매우 비추.
호텔이 매우 싸서 걱정했는데 호텔은 좋았으나 가이드. 식사. 기대했던 호핑마저 별로였음
  식사는 동남아 음식 잘먹는 편인데 거의 먹기힘듬
일정표에 한식이라고 표시되있는데 매일 같은식당에서 먹음. 맛은 최악...현지식은 말할것도 없음. 고기는 구워놓은지 오래된건지 재탕한건지 딱딱하기 그지없음. 일행중 배탈이나서 설사하고 토하는 사람도 있었음.
마사지. 다른곳은 이,피부병있다면서 가이드 통해서만 할수있다고 해서 기본 1회만 함
호핑은 자유로 여러나라에서 해봤는데 여기는 필리핀이라 그런지 패키지라 그런지 정말 잠깐하고 가이드가 올라오라해서 못함. 낚시체험은 미끼하나 물려주고 소진됐다고 중단.
가격이 저렴하여 예약했지만 가격대비해서도 가격을 떠나서도 추천할만하지는 못합니다.
     "
주디 가이드님이 함께여서 즐거웠던 세부여행 (1),"3학년 아들과 부부가 함께한여행 모두가 만족한 여행 있었습니다.
출발전 알테라리조트를 검색하니 외졌다는 말이 많아 걱정했는데..
패키지라 전현 풀현함이 없었어요..숙소 들어가기전 저희 편의를 위해 슈퍼도 들려주시고..
주디 가이드님이 섬세하게 챙겨주셔서 불편함도 없었고 선택관광도 가이드님은 추천만 해주셔서 저희가 하고싶은걸로 재미있게 지내구..
아들이 호핑투어에서도 넘 잘놀아서 좋은기억으로 남았네요..
아들이 주디 가이드님이 노랑풍선 직원인줄알고 담에 꼭 세부여행 노란풍선에 예약하라고 신신당부하네요..
그때 다시 주디 가이드님 만났음 좋겠네요^^*
즐거운여행 만들어주셔서 감사해요.."
아내와 장모님이랑 떠난 세부패키지 여행기 (1),"예전 패키지여행때 하루에 몇곳씩 들리는 쇼핑으로 진절머리난 황당한 여행상품들...
그런 경험때문에 이번에 노랑풍선 노팁/노쇼핑 패키지상품을 선택했습니다.
아내, 장모님과 함께하는 여행이라 책임감도 있지만 한편으로 이번패키지(노팁/노쇼핑)가 
어떤 변칙적인 수법이 나올까하는 걱정을 가지고 세부로 출발했습니다.
오전 막탄공항에 도착하니 반갑게 맞이해주는 가이드(켈리)와 현지분(루니) 인상이 너무 좋았습니다.
저희와 같은 상품으로 오시는 분들은 자정쯤 오신다고 하시며 3박5일의 일정표를 전달해 주는데.. 알고있는 그대로 였습니다.
다른팀과 일정을 맞춰야하는데 시간이 남으니 켈리가이드 제량으로 약간의 조정, 첫날 스톤맛사지를 받고 숙소인 솔레아리조트에 도착했습니다.
패키지상품인 ""스톤맛사지""...정말 좋았습니다...장모님 행복하다는 말씀을 여러번 하시네요^^
솔레아 리조트는 청결하고 식사 맛있고 수영장시설 역시 좋았습니다.
다음날 다른팀과 같이 ""스킨스쿠버""이건 선택이라 아내는 무섭워서 장모님은 건강상 못하고 저만 했습니다.. 수중 10m내외에서 보는세상..
환상적이고 정말 잘했다는 생각뿐있었습니다.. 뭍으로 돌아오며 남아있는 아내와 장모님이 걱정되었는데 켈리가이드와 즐겁게 테라스에서 담소하는 모습에 고마웠습니다. 
저녁시간엔 선택상품인 어메이징쑈...태국 여행때 보았던 거라 별로 기대는 안했는데 이곳은 홀이 작다보니 가까이서 쑈를 보게되고 
관객중 일부는 참여해서 같이 어울리는 쑈~~   나올때 장모님의 적극적은 출연진과 사진촬영... 너무 좋아하시니 젊어지신것 같았습니다^^
다음날 호핑투어, 민속공연.. 다음날 본섬관광투어 역시 켈리가이드님의 필리핀역사 이야기로 흥미진진 하였고 SM몰 자유시간은 패키지상품중에 ""오아시스""...
그리고 마지막 저녁식사후 늦은 저녁비행기로 아침 귀국...정말 잘짜여진 패키지 상품이었습니다.
3박5일 동안 저희를 챙겨준 예쁜~ 켈리가이드님 정말 감사했습니다.. 보조 현지가이드(루니) 어르신들 잘챙겨줘서 고맙고요.
너무 환상적인 패키지라 3달뒤 작은 아들 군제대 후에 노랑풍선 다른 패키지를 꼭~ 이용 할겁니다....정말 감사했습니다~~~~"
세부패키지 고수환가이드 디노가이드? 최악이에요 (1),"보라카이 패키지여행이 좋았어서 
세부로 두 커플끼리 패키지여행왔는데 가이드때문에 여행내내 기분잡쳤어요
선택관광 옵션 계속 강요하고 같이온 다른 패키지 가족들이 선택옵션 많이하니 거기는 많이하시면 디스카운트 해준다느니 흥정하고
우리는 마사지만 추가하자 계속 눈치주고 자기도 먹고살게 뭐라도하라느니 기분나쁜말 계속하셨고요
우리가 원래 돈내고온 패키지에포함된 옵션은 정말 대충 진행한느낌이였어요
스노쿨링은 30분했나? 이렇게짧은 스노쿨링도 처음이였고 마지막날 시내관광은 다 보지도않았습니다
성당은 사람많다며 1분보고 차안에서 보라고했어요
세부내에 큰 마트에 가고싶었으나 한인마트만 데려가주섰죠 비쌌어요ㅋㅋ
마지막날은 비행기시간 열두시반인  가족일행 시간에맞추어서우리는 네시간반이나 공항에서 기다려야했어오
점심도 콜라없이 햄버거 달랑 주셨죠~~ 공항안에서못먹는다나 뭐라나 시간도많았는데 굳이 ㅋ
시간낭비 돈낭비 잘하고왔어요 다신 세부 안갈거같네요
노랑풍선에서 패키지도 다신 돈주고 안할거고요
   "
두번째 세부여행입니다,"패키지말고 다른걸로 가고싶었으나
세부는 자유여행이 무서운거도 있고
그래도 8월이다보니..ㅠㅠ 자유여행 비용이 만만치 않아서
빠르게 패키지로 다시 고고씽..
저번 여행때 엑티비티고 머고 할꺼 다하고해서 
이번 패키지 재미있겠나 호텔에 호캉스 인증이나 몇개찍자싶었는데
저번이랑 틀리게 못가본곳도 가보고 너무 좋았습니다
사실 가이드님 추천으로 간 포카리스웨이트 촬영지가 너무 좋았습니다
그리고 이것저것 세부에 관해 친철하게 설명해주셔서 더 재미있었던거같습니다 
비록 같이 패키지 가신분들이 몸이 아프신분들이 속출했지만
인간적인 가이드님의 처세에 감탄하고 갑니다
너무 알찬 구성에 친절한 세부사람들 가이드님 그리고 아름다운 경치 세부!!
삼박자 잘맞아떨어지게 구성 잘짜준
노랑풍선한테 한번 감탄하고 다음 여행때도 또 찾을꺼같아요!"
ㅣ만족스러운~세부여행ㅣ 루비 가이드님 너무감사했어요~~,"남자친구와 첫 세부여행
막탄공항 도착해 루비 가이드님 만나는순간 부터~ 너무 친절하고 꼼꼼하게 하나하나 잘 설명해주시고
너무 잘 챙겨주셔서 3박 5일동안 너무 기분좋고 편안한 여행을 하고 왔습니다.~
세부도착해 첫일정에 마사지를 받았는데 ,, 뭉쳐있던 어깨가 풀려 여행첫날부터 컨디션좋게 잘시작했네요
여행 2일차 체험관광과 3일차 호핑투어 일정에서도
물을 무서워해 걱정했었는데 긴장하지 않게 설명 잘해주신 덕분에 환상적인 헬멧다이빙 체험과 호핑투어 재밌게 즐기면서 할수있었습니다.
3박 5일동안 저희가 묵은 크림슨리조트도 분위기, 음식, 수영장, 직원들의 친절함까지 만족스럽게 잘 보내고 왔습니다.
패키지상품중 쇼핑센터 방문이 부담스러워 노쇼핑 상품으로 골랐는데 마지막날 SM몰에서 부담없이 구경하고 쇼핑할수있어서 좋았고
출국전 어메이징쇼도 재미있게 잘보고 왔네요
여행내 즐겁고 편안한 마음으로 잘 즐길수 있었던 것은 루비가이드님을 잘~!!만난 덕분인듯 합니다.
후기 잘 작성하지 않는 소심한성격인데,,   
감사함을 전하는 마음으로 후기남김니다.
           "
